household_head,children,married,hh_income
Male,0,Yes,32382.42
Female,2,Yes,184896.88
Male,0,No,136316.5
Male,1,Yes,90182.34
Male,1,Yes,19344.45
Female,0,No,10794.14
Female,1,No,4050.5
Male,2,Yes,32517.35
Male,3,Yes,134980.72
Male,2,Yes,34406.32
Female,0,Yes,161237.47
Female,1,No,60717.04
Male,1,Yes,29047.03
Female,2,Yes,176803.97
Male,0,Yes,107948.15
Male,0,Yes,152129.92
Female,0,Yes,108953.35
Female,0,Yes,81225.91
Male,0,Yes,77313.03
Male,0,Yes,5343.1
Male,0,Yes,12372.78
Female,3,No,16484.0
Male,0,No,99005.2
Male,0,Yes,12518.5
Female,0,Yes,21047.22
Female,0,Yes,40088.09
Female,1,Yes,126801.46
Male,2,Yes,58761.95
Male,0,Yes,135639.17
Male,1,Yes,51293.75
Male,1,Yes,92590.79
Female,1,Yes,111480.53
Female,0,Yes,38970.89
Male,0,Yes,65057.63
Female,1,No,64803.97
Male,0,Yes,124942.17
Female,0,Yes,20913.65
Male,3,Yes,8354.66
Female,1,No,9714.73
Male,3,Yes,67611.8
Female,3,Yes,202989.21
Male,3,Yes,28067.46
Female,2,Yes,109084.23
Male,2,Yes,102607.75
Female,0,Yes,55885.31
Male,0,Yes,116197.57
Male,3,Yes,33731.69
Female,2,Yes,96652.08
Male,2,Yes,95302.81
Female,1,No,95798.0
Male,0,Yes,37508.29
Male,1,Yes,26985.35
Male,0,Yes,38015.61
Male,1,Yes,28064.76
Female,1,Yes,87702.39
Male,1,Yes,74229.95
Female,1,Yes,91770.43
Female,1,Yes,232528.72
Male,1,Yes,85074.02
Female,0,No,95157.09
Male,1,Yes,72860.45
Female,1,Yes,37779.49
Female,2,Yes,245327.87
Male,2,Yes,406228.03
Male,0,Yes,101141.09
Female,0,Yes,87769.85
Male,2,Yes,89051.66
Female,2,Yes,32382.42
Female,1,Yes,40478.03
Male,1,Yes,202390.13
Male,1,No,121434.08
Male,2,Yes,5100.23
Female,0,Yes,175945.84
Male,0,Yes,247254.63
Male,2,Yes,412538.55
Female,2,Yes,277611.8
Female,2,Yes,67572.67
Male,1,Yes,34743.64
Female,1,Yes,38215.3
Male,3,Yes,118340.21
Female,3,Yes,131832.88
Female,0,No,139928.49
Male,0,No,131832.88
Male,3,Yes,21048.57
Male,0,No,47224.36
Male,1,Yes,9471.86
Male,3,Yes,80956.05
Male,1,Yes,152468.58
Female,1,Yes,258722.05
Male,2,Yes,74884.35
Male,2,Yes,46336.55
Female,2,Yes,175974.17
Female,0,No,67466.08
Female,1,No,22598.88
Male,3,Yes,26544.14
Male,0,Yes,13599.27
Female,3,Yes,74225.91
Male,1,Yes,104568.23
Female,1,Yes,77582.88
Female,0,Yes,108211.26
Male,1,Yes,17945.26
Male,1,Yes,8095.61
Male,0,No,162948.34
Male,1,Yes,78980.72
Male,0,No,48573.63
Male,2,Yes,4209.71
Female,0,No,84194.29
Female,1,Yes,30223.59
Male,1,Yes,51034.7
Male,0,No,106701.43
Female,0,Yes,53970.7
Male,2,Yes,33461.84
Male,2,Yes,136808.98
Male,1,Yes,142251.93
Female,1,No,33731.69
Female,0,Yes,20239.01
Male,2,Yes,8138.78
Male,3,Yes,20508.87
Male,2,Yes,17068.23
Male,2,Yes,53204.32
Female,2,Yes,62066.31
Male,2,Yes,67463.38
Female,2,Yes,160562.84
Male,0,No,196993.06
Male,1,Yes,263263.69
Male,0,No,406047.22
Male,1,Yes,68947.57
Female,1,Yes,97147.26
Female,1,Yes,80956.05
Male,2,Yes,70161.91
Female,2,Yes,87702.39
Male,0,No,29090.21
Female,0,Yes,31089.82
Male,0,Yes,43020.05
Female,0,Yes,41318.62
Male,0,No,134926.75
Female,0,Yes,134960.49
Male,0,Yes,87736.12
Male,1,Yes,151128.76
Female,1,Yes,156525.83
Female,0,No,253683.89
Male,4,Yes,1092.91
Female,0,No,7555.9
Male,1,Yes,50005.2
Female,1,Yes,70229.38
Male,1,Yes,74277.18
Female,1,No,1254.82
Male,3,Yes,1184.66
Female,1,Yes,137803.39
Male,1,Yes,58873.94
Female,1,Yes,54384.93
Male,1,Yes,59607.94
Female,1,Yes,113578.64
Female,0,Yes,4857.36
Male,1,Yes,21588.28
Male,0,Yes,110935.43
Female,0,Yes,114915.77
Male,2,Yes,114691.79
Female,2,Yes,91752.89
Female,0,Yes,43686.58
Male,0,Yes,57705.47
Male,2,Yes,43176.56
Female,2,Yes,58018.5
Male,3,Yes,16353.12
Female,1,Yes,136632.23
Female,2,Yes,44583.85
Male,2,Yes,45933.11
Male,0,Yes,49758.29
Male,1,Yes,152826.14
Female,4,Yes,117685.81
Female,1,No,3238.24
Female,1,Yes,145124.52
Male,1,Yes,127055.13
Male,0,Yes,3827.87
Male,0,Yes,67463.38
Female,0,Yes,94448.73
Male,3,Yes,48793.56
Male,0,Yes,109598.3
Male,0,Yes,47225.71
Female,2,Yes,20441.4
Female,2,Yes,8095.61
Male,0,Yes,78458.56
Female,2,Yes,89321.51
Female,0,No,143292.21
Male,2,Yes,121569.01
Female,0,Yes,64899.77
Male,0,Yes,77178.1
Male,2,Yes,136714.53
Female,2,Yes,51191.21
Male,1,Yes,68138.01
Female,1,Yes,162181.96
Male,2,Yes,3508.1
Male,0,Yes,120736.51
Female,2,Yes,20340.21
Male,1,Yes,97154.01
Female,1,Yes,57782.38
Male,0,Yes,40478.03
Male,2,Yes,29706.82
Male,0,Yes,20239.01
Female,1,No,48573.63
Female,0,Yes,6638.4
Male,0,Yes,48573.63
Female,0,Yes,175809.56
Female,0,Yes,82573.82
Female,2,Yes,20271.4
Male,3,Yes,43190.05
Male,0,Yes,68138.01
Female,0,Yes,163936.01
Male,0,No,27523.71
Female,1,Yes,121434.08
Male,0,No,80956.05
Female,1,Yes,131051.66
Male,0,No,158646.88
Male,2,Yes,33800.5
Female,2,Yes,81046.45
Male,2,Yes,117127.22
Female,1,Yes,365121.24
Male,1,Yes,425838.28
Male,1,Yes,169771.59
Female,1,Yes,140357.56
Female,0,Yes,14743.45
Female,1,Yes,19882.81
Female,1,Yes,43716.27
Female,2,Yes,71244.02
Male,2,Yes,79342.33
Female,0,No,68815.34
Male,0,Yes,7670.59
Male,0,No,144371.63
Male,0,No,26985.35
Male,4,Yes,48584.43
Male,2,Yes,26715.5
Male,0,Yes,10389.36
Male,2,Yes,20239.01
Female,2,Yes,81228.6
Male,1,Yes,68556.28
Male,0,Yes,114687.74
Male,0,Yes,20187.74
Male,0,Yes,10947.96
Male,1,Yes,404780.26
Female,1,Yes,107941.4
Male,1,Yes,16191.21
Female,1,Yes,297243.64
Male,0,No,87702.39
Female,1,Yes,74155.74
Female,1,Yes,67476.87
Male,1,Yes,40491.52
Female,2,Yes,226904.97
Male,0,No,226904.97
Female,3,Yes,53970.7
Male,3,Yes,54198.73
Male,0,Yes,14859.48
Male,0,No,3238.24
Male,0,No,69776.02
Female,0,No,101195.07
Male,2,No,25569.97
Male,0,No,13492.68
Male,0,No,90185.04
Female,3,Yes,74536.24
Male,3,Yes,61043.56
Male,0,Yes,54780.26
Female,0,Yes,236931.38
Female,1,Yes,104431.96
Female,1,Yes,128270.82
Female,0,Yes,341769.47
Female,0,No,45141.09
Female,0,Yes,51811.87
Male,0,Yes,44255.98
Male,0,No,61665.57
Male,1,No,143439.28
Male,1,Yes,44903.62
Female,2,Yes,121760.6
Female,0,Yes,68522.55
Male,0,Yes,80665.96
Female,0,Yes,89105.63
Male,0,No,193020.82
Female,2,Yes,50233.23
Male,2,Yes,552334.81
Female,2,Yes,547747.3
Male,0,Yes,84138.97
Female,0,Yes,418272.94
Male,0,Yes,23867.19
Male,2,Yes,55731.5
Male,0,Yes,23612.18
