sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
1070,17,1.76,0,.87718999,2.37,127,53.586498,0,1,0,5.6169
1060,47,2.9100001,0,1,2.38,38,15.966387,1,1,0,5.6644001
1310,78,3.03,0,.95521998,2.51,29,11.553785,1,1,0,6.3000998
1050,15,2.8599999,0,1.1428601,2.37,88,37.130802,1,1,0,5.6169
1090,108,3.53,0,.78688997,2.04,16,7.8431373,1,1,0,4.1616001
880,15,3.2,0,1,2.37,66,27.848101,1,1,0,5.6169
1070,47,2.6099999,0,.91070998,2.38,45,18.907562,1,1,0,5.6644001
1290,17,3.4100001,0,.89705998,2.37,11,4.6413503,1,1,0,5.6169
1120,16,2,0,1,2.37,49,20.675106,1,1,0,5.6169
1110,73,2.75,0,.81967002,2.51,90,35.856575,0,1,0,6.3000998
1090,77,2.22,0,1.0566,2.04,88,43.137257,1,1,0,4.1616001
960,45,2.4400001,0,1,2.38,54,22.689075,1,1,0,5.6644001
930,18,3.22,0,.9375,2.37,58,24.472574,1,1,0,5.6169
1210,18,3.1600001,0,.80597001,2.37,49,20.675106,0,1,0,5.6169
1300,67,2.23,0,1,2.51,61,24.30279,0,1,0,6.3000998
1040,16,2.1800001,0,.73333001,2.37,140,59.071732,0,1,0,5.6169
1050,15,1.66,0,.98113,2.37,83,35.021095,0,1,0,5.6169
990,82,2.7,0,.83332998,2.51,34,13.545816,1,1,0,6.3000998
810,107,2.53,0,.7234,2.04,31,15.196078,0,1,0,4.1616001
1010,133,2.54,0,.90565997,2.04,36,17.647058,0,1,0,4.1616001
900,13,2.53,0,.80000001,2.46,109,44.308945,0,1,0,6.0516
1180,45,3.3299999,0,.78788,2.38,17,7.1428571,0,1,0,5.6644001
980,86,3.01,0,.88462001,2.51,62,24.701195,1,1,0,6.3000998
940,49,2.0599999,0,.74074,2.38,63,26.470589,0,1,0,5.6644001
1110,14,3.21,0,1.01818,.41,2,4.8780489,0,1,0,.1681
1080,18,1.38,0,.71429002,.51,8,15.686275,0,1,0,.26010001
870,46,3.54,0,.70587999,.3,1,3.3333333,1,1,0,.090000004
830,78,2.98,0,.84443998,1.39,16,11.510792,1,1,0,1.9321001
930,92,3.21,0,.75471997,1.39,1,.71942449,0,1,0,1.9321001
1150,74,3.3499999,0,1.01754,1.39,3,2.1582735,1,1,0,1.9321001
790,76,3.01,0,.79544997,1.39,13,9.3525181,1,1,0,1.9321001
1000,39,2.05,0,1.2222199,1.76,31,17.613636,0,1,0,3.0976
1050,47,2.0999999,0,.77965999,1.76,56,31.818182,0,1,0,3.0976
870,90,2.74,0,.67308003,1.39,9,6.4748201,1,1,0,1.9321001
1180,52,3.21,0,1.1071399,1.76,19,10.795455,0,1,0,3.0976
830,122,1.99,0,1.1282099,1.6,21,13.125,1,1,0,2.5599999
1050,13,1.38,0,.875,1.65,14,8.484848,1,1,0,2.7225001
1060,16,1.25,0,.73769999,.6,6,10,0,0,1,.36000001
960,65,2.5599999,0,1.04255,.16,2,12.5,0,1,0,.025599999
990,78,2.4400001,0,.73684001,3.38,20,5.9171596,1,1,0,11.4244
900,42,2.8499999,0,1.04545,3.2,25,7.8125,1,1,0,10.24
970,78,2.71,0,.90196002,3.38,7,2.0710058,1,1,0,11.4244
1430,108,3.0699999,0,.95889997,3.64,42,11.538462,0,1,0,13.2496
1110,46,2.3199999,0,.76190001,3.2,16,5,0,1,0,10.24
1130,16,3.75,0,1.09259,3.1,8,2.5806451,0,1,0,9.6099997
1230,18,3.6099999,0,.92188001,3.1,5,1.6129032,0,1,0,9.6099997
1000,38,1.8099999,0,.75439,3.2,97,30.3125,0,1,0,10.24
940,15,2.3299999,0,1.2381001,3.1,19,6.1290321,1,0,1,9.6099997
1110,17,3.4100001,0,.85000002,3.1,11,3.5483871,0,1,0,9.6099997
1020,108,2.49,0,1.04,3.64,36,9.89011,0,1,0,13.2496
950,12,1.25,0,.79245001,3.1,14,4.516129,1,1,0,9.6099997
1130,17,3,0,.63767999,3.1,72,23.225807,0,1,0,9.6099997
1150,16,2.8099999,0,1.05357,3.1,17,5.483871,0,1,0,9.6099997
1010,46,3.1300001,0,.77192998,3.2,13,4.0625,1,1,0,10.24
1150,14,2.9200001,0,.98276001,3.1,45,14.516129,0,1,0,9.6099997
990,49,1.79,0,.94117999,3.2,60,18.75,1,1,0,10.24
1020,96,2.8099999,0,.85455,3.64,15,4.1208792,1,1,0,13.2496
1040,43,2.3900001,0,.92593002,3.2,34,10.625,0,1,0,10.24
720,49,2.3399999,0,.67442,1.02,12,11.764706,0,0,1,1.0404
1070,11,.72000003,0,.87718999,1.25,7,5.5999999,0,1,0,1.5625
1040,16,3.5,0,.7931,1.25,4,3.2,1,1,0,1.5625
1090,15,3.4000001,0,1.0566,.85,2,2.3529413,1,1,0,.72250003
900,13,1.23,0,1,.85,20,23.529411,0,1,0,.72250003
1020,127,3.4400001,0,.92453003,.75,3,4,1,1,0,.5625
700,79,2.5599999,0,.84210998,.55,8,14.545455,1,1,0,.30250001
750,81,2.54,0,.74418998,1.75,28,16,0,1,0,3.0625
930,81,3.02,0,.86000001,1.75,32,18.285715,0,1,0,3.0625
1240,16,3.1800001,0,.82353002,1.75,3,1.7142857,1,1,0,3.0625
1300,18,4,0,.75676,2.1,1,.47619048,1,1,0,4.4099998
1150,18,2.8800001,0,.88524997,2.01,34,16.915422,0,1,0,4.0401001
1140,114,3.1400001,0,.72727001,1.33,23,17.293234,0,1,0,1.7689
1010,45,2.6600001,0,.98039001,1.7,26,15.294118,0,1,0,2.8900001
1010,41,2,0,.80356997,1.7,24,14.117647,0,1,0,2.8900001
1160,18,3,0,.84127003,2.01,15,7.4626865,1,1,0,4.0401001
1060,52,3.21,0,.92727,4.5,14,3.1111112,1,1,0,20.25
820,16,1.75,0,1.5625,2.33,46,19.742489,1,1,0,5.4288998
940,107,2.01,0,.91837001,1.33,28,21.052631,0,1,0,1.7689
1100,49,2.97,0,.69230998,1.7,4,2.3529413,1,1,0,2.8900001
1100,65,2.5,0,.71875,1.75,1,.5714286,1,1,0,3.0625
1140,112,2.6400001,0,.70148998,.25,14,56,0,1,0,.0625
930,91,2.0599999,0,.75471997,.36,16,44.444443,1,1,0,.1296
1030,83,3.1300001,0,.74576002,.27,3,11.111111,1,1,0,.072899997
960,82,2.6199999,0,1,.27,14,51.851852,0,1,0,.072899997
1020,82,2.6500001,0,.67212999,.27,8,29.629629,0,1,0,.072899997
860,123,2.9100001,0,.86957002,2.15,2,.93023258,1,0,1,4.6224999
770,84,2.6400001,0,.92500001,1.68,7,4.1666665,1,0,1,2.8224001
1000,16,3,0,.96078002,2.16,4,1.8518518,0,0,1,4.6655998
860,75,2.1400001,0,.95455003,1.68,1,.59523809,1,0,1,2.8224001
960,17,3.29,0,.81132001,2.18,1,.45871559,0,1,0,4.7523999
830,12,2,0,.88635999,2.07,3,1.4492754,1,0,1,4.2849002
980,17,3,0,1.04167,.08,1,12.5,0,1,0,.0063999998
970,16,3.1199999,0,.76363999,4.09,104,25.427874,0,1,0,16.7281
1150,119,1.86,0,1.01754,3.62,3,.82872927,1,0,1,13.1044
860,19,2.3099999,0,1.0476201,4.09,39,9.5354519,1,0,1,16.7281
970,12,2.5,0,1.06383,4.09,9,2.200489,1,0,1,16.7281
980,114,2.51,0,.95999998,3.62,11,3.0386741,1,1,0,13.1044
1290,42,2.52,0,.86957002,3.48,2,.57471263,0,1,0,12.1104
640,48,1.89,1,1.13333,3.53,230,65.155807,0,0,1,12.4609
1260,15,4,0,.88059998,4.09,1,.24449877,1,1,0,16.7281
970,49,2.3599999,0,.94,3.48,20,5.7471266,0,1,0,12.1104
1190,18,3.4400001,0,.77612001,4.09,5,1.2224939,0,1,0,16.7281
1190,45,2.4000001,0,.69999999,3.45,40,11.594203,0,1,0,11.9025
1050,74,2.5899999,0,.81033999,3.1,61,19.67742,0,1,0,9.6099997
760,17,2.8800001,0,.61702001,3.19,32,10.031348,0,1,0,10.1761
1030,109,2.0999999,0,1.0599999,3.33,33,9.9099102,1,1,0,11.0889
1080,51,3.6800001,0,.58824003,3.45,21,6.0869565,0,1,0,11.9025
1070,120,2.8900001,0,.78333002,3.33,11,3.3033032,1,1,0,11.0889
1020,18,2.22,0,.78947002,3.19,44,13.793103,0,1,0,10.1761
740,45,1.73,0,.94736999,3.45,45,13.043478,1,0,0,11.9025
990,44,1.75,0,.73684001,3.45,77,22.31884,0,1,0,11.9025
1100,50,2.4400001,0,.77419001,3.45,33,9.565217,0,1,0,11.9025
1060,78,2.97,0,.82758999,3.1,53,17.096775,0,1,0,9.6099997
1190,71,2.3800001,0,.95082003,3.1,4,1.2903225,0,1,0,9.6099997
1270,98,3.5599999,0,.76389003,3.33,4,1.2012012,0,1,0,11.0889
1250,125,2.51,0,.92308003,3.33,14,4.2042041,0,1,0,11.0889
980,12,2.5799999,0,1.17778,3.19,37,11.598746,1,1,0,10.1761
910,43,1.86,0,.89582998,3.45,141,40.869564,0,1,0,11.9025
1180,117,2.5799999,0,.93443,3.33,7,2.102102,0,1,0,11.0889
1070,46,2.8199999,0,.75410002,3.45,10,2.8985507,0,1,0,11.9025
920,13,1.23,0,.76923001,3.19,127,39.811913,0,1,0,10.1761
1190,111,3.54,0,1.05172,3.33,22,6.6066065,0,1,0,11.0889
1180,16,3.5599999,0,.84375,3.19,16,5.0156741,0,1,0,10.1761
860,70,2.6500001,0,.75510001,3.32,23,6.927711,1,1,0,11.0224
1070,51,2.8599999,0,.75410002,1.65,3,1.8181819,0,1,0,2.7225001
1070,121,3.74,0,.94545001,1.56,2,1.2820513,0,1,0,2.4335999
1030,75,2.5699999,1,.87273002,1.76,27,15.340909,0,1,0,3.0976
880,115,2.05,0,.95556003,1.56,33,21.153847,0,1,0,2.4335999
970,17,2.29,0,.90196002,1.81,26,14.364641,1,1,0,3.2760999
1040,10,1.4,0,1.03922,1.81,12,6.6298342,0,1,0,3.2760999
1050,115,2.03,0,.98113,1.56,15,9.6153851,1,1,0,2.4335999
1180,17,3.47,0,.87301999,1.81,2,1.1049724,0,1,0,3.2760999
1100,18,3,0,.77419001,1.81,12,6.6298342,0,1,0,3.2760999
1020,45,2.71,0,.78947002,1.65,26,15.757576,0,1,0,2.7225001
910,16,2.0599999,0,.81999999,1.81,11,6.0773482,0,1,0,3.2760999
810,114,2.0699999,0,.88371998,1.56,20,12.820513,0,1,0,2.4335999
980,18,3.4400001,0,.66101998,1.81,7,3.8674033,1,1,0,3.2760999
1020,114,1.97,0,.75862002,1.56,10,6.4102564,0,1,0,2.4335999
950,48,2.97,0,.75926,1.65,10,6.060606,1,1,0,2.7225001
1040,120,2.9100001,0,.82455999,5.75,12,2.0869565,1,1,0,33.0625
960,44,2.0599999,0,.77778,6.87,236,34.352257,0,1,0,47.196899
1070,113,2.3099999,0,1.2766,5.75,96,16.695652,0,1,0,33.0625
900,17,2.3499999,0,.91488999,7.15,302,42.237762,0,1,0,51.122501
1100,84,3.1900001,0,.96429002,5.75,36,6.2608695,0,1,0,33.0625
1040,72,2.6900001,0,1.03922,6.1,71,11.639344,1,1,0,37.209999
1000,110,2.25,0,.81818002,5.78,365,63.148788,0,1,0,33.408401
990,44,3.0899999,0,.86791998,6.87,239,34.788937,0,1,0,47.196899
1180,16,3.4300001,0,1.22642,7.15,16,2.2377622,1,1,0,51.122501
970,37,1.75,0,.73214,6.87,307,44.687046,0,1,0,47.196899
1040,41,3.6500001,0,.89091003,7,166,23.714285,0,1,0,49
1140,72,2.95,0,1.1509399,5.95,43,7.2268906,0,1,0,35.4025
910,99,2.3299999,0,.85714,5.75,132,22.956522,0,1,0,33.0625
1140,44,1.97,0,.89999998,6.87,278,40.465794,1,1,0,47.196899
1040,94,1.9400001,0,.73333001,5.75,188,32.695652,0,1,0,33.0625
1110,74,2.6700001,0,1.01818,6.1,157,25.737705,0,1,0,37.209999
710,48,2.29,0,.91891998,6.87,225,32.751091,1,1,0,47.196899
1030,42,1.76,0,.71666998,6.87,261,37.991268,0,1,0,47.196899
1200,16,3.6199999,0,.76471001,7.15,17,2.3776224,1,1,0,51.122501
990,13,3.46,0,1.0625,6.87,223,32.459972,0,1,0,47.196899
1150,16,2.75,0,.82539999,7.15,98,13.706294,1,1,0,51.122501
810,121,3.3399999,0,.92856997,5.75,34,5.9130435,1,1,0,33.0625
970,16,2.3699999,0,.86537999,7.15,172,24.055944,1,1,0,51.122501
930,124,3.27,0,1.02174,5.75,61,10.608696,1,0,1,33.0625
970,54,2.79,0,.79629999,6.87,46,6.6957788,1,1,0,47.196899
960,106,2.0599999,0,.74545002,5.75,98,17.043478,0,1,0,33.0625
1090,68,2.1900001,0,.75805998,6.1,202,33.114754,1,1,0,37.209999
1050,13,1.3,0,.69354999,7.15,634,88.671326,0,1,0,51.122501
1040,45,2.48,0,.96226001,7,118,16.857143,1,1,0,49
1040,52,2.21,0,.85714,6.87,266,38.719067,1,1,0,47.196899
1040,16,2.6199999,0,.67742002,7.15,135,18.881119,1,1,0,51.122501
970,47,2.1199999,0,.86537999,6.87,124,18.04949,1,1,0,47.196899
1070,18,4,0,.94545001,7.15,153,21.398602,0,1,0,51.122501
1040,76,2.22,0,.82455999,6.1,85,13.934426,0,1,0,37.209999
1070,72,2.04,0,.81356001,6.1,132,21.639345,0,1,0,37.209999
1230,50,3.3599999,0,1.01639,6.87,83,12.081513,1,1,0,47.196899
940,125,2.1199999,0,.88,5.75,173,30.086956,0,1,0,33.0625
1150,111,3.71,0,.64286,5.75,15,2.6086957,1,1,0,33.0625
1090,16,1.5599999,0,.78688997,7.15,399,55.804195,0,1,0,51.122501
860,39,1.92,0,1,7,370,52.857143,1,1,0,49
940,44,3.52,0,1.08889,6.87,180,26.200872,1,1,0,47.196899
1070,12,1.33,0,.94545001,7.15,300,41.958042,0,1,0,51.122501
890,14,2.9200001,0,.89362001,7.15,198,27.692308,1,1,0,51.122501
1090,46,3.21,0,.75805998,6.87,57,8.2969437,1,1,0,47.196899
840,11,1.1799999,1,.82608998,7.15,511,71.468529,0,0,1,51.122501
960,74,3.0899999,0,.92000002,6.1,28,4.5901637,1,1,0,37.209999
1090,42,2,0,1.0566,6.87,242,35.22562,0,1,0,47.196899
810,109,2.4200001,0,1.025,5.75,184,32,1,1,0,33.0625
910,50,3.28,0,.56897002,6.87,91,13.245997,1,1,0,47.196899
1020,14,2.4200001,0,.75862002,7.15,234,32.727272,0,1,0,51.122501
920,53,1.96,0,.83999997,6.87,247,35.953423,1,1,0,47.196899
1280,106,3.03,0,.85506999,5.75,40,6.9565215,0,1,0,33.0625
960,117,2.79,0,.74545002,5.75,213,37.04348,0,1,0,33.0625
980,16,2.3099999,0,.81480998,7.15,170,23.776224,1,1,0,51.122501
1070,16,2.9300001,0,.98148,7.15,150,20.979021,1,1,0,51.122501
1160,113,2.9200001,0,1.03509,5.75,104,18.086956,0,1,0,33.0625
1400,18,3.8299999,0,.94444001,7.15,107,14.965035,1,1,0,51.122501
1070,62,1.54,0,.98148,6.1,105,17.213116,1,1,0,37.209999
1010,108,2.1300001,0,1.10417,5.75,81,14.086957,0,1,0,33.0625
1160,111,3,0,.8125,5.75,21,3.652174,0,1,0,33.0625
890,80,2.97,0,.71153998,6.1,85,13.934426,1,1,0,37.209999
1020,53,2.45,0,.61905003,6.87,391,56.91412,1,1,0,47.196899
1220,73,2.1199999,0,.87691998,6.1,137,22.459017,0,1,0,37.209999
1050,17,2.1700001,0,.69354999,7.15,249,34.825176,0,1,0,51.122501
1260,50,2.5999999,0,.72602999,7,47,6.7142859,0,1,0,49
1000,87,2.5899999,0,.81818002,5.75,99,17.217392,1,1,0,33.0625
1040,112,3.6700001,0,.96226001,5.75,44,7.652174,0,1,0,33.0625
930,126,2.51,0,1.0666699,5.75,97,16.869566,1,1,0,33.0625
900,12,.41,0,.83673,7.15,341,47.692307,0,1,0,51.122501
1020,16,3.0599999,0,.88889003,7.15,38,5.3146853,1,1,0,51.122501
990,10,2.0999999,1,.86791998,7.15,279,39.020981,0,1,0,51.122501
950,17,2,1,.82691997,7.15,346,48.391609,0,1,0,51.122501
1190,17,3.1099999,0,.75,7.15,123,17.202797,0,1,0,51.122501
1040,35,1.97,0,.67742002,7,141,20.142857,1,1,0,49
1000,46,2.47,0,.75439,6.87,260,37.845707,1,1,0,47.196899
1000,47,1.8200001,0,.78570998,7,450,64.285713,0,1,0,49
920,13,1.76,0,.95744997,7.15,243,33.986015,0,1,0,51.122501
1180,14,1.5,1,.81537998,7.71,481,62.386513,0,1,0,59.444099
870,49,2,0,1.02326,5.95,253,42.521008,1,1,0,35.4025
1050,39,2.1199999,1,.77965999,6.87,314,45.705967,0,1,0,47.196899
1210,71,3.01,0,.92062998,6.1,58,9.5081968,0,1,0,37.209999
1330,17,2.7,0,.95587999,7.15,265,37.062939,0,1,0,51.122501
1050,15,2.8,0,.94444001,7.15,141,19.72028,1,1,0,51.122501
1150,83,3.01,0,1.1698101,6.1,117,19.180328,0,1,0,37.209999
900,12,.91000003,0,.80000001,7.71,78,10.116732,1,1,0,59.444099
1050,72,2.9400001,0,.72131002,6.1,28,4.5901637,1,1,0,37.209999
1060,68,1.91,0,.55882001,6.1,105,17.213116,0,1,0,37.209999
950,112,2.8599999,0,.89999998,5.75,78,13.565217,0,1,0,33.0625
990,15,2.4000001,0,.7069,7.15,129,18.041958,1,1,0,51.122501
950,39,1.87,0,.86274999,6.87,319,46.433769,0,1,0,47.196899
1120,18,3.8299999,0,.89831001,1.54,1,.64935064,0,1,0,2.3715999
900,74,2.9400001,1,.76471001,1.32,18,13.636364,0,1,0,1.7424001
1260,15,2.53,0,1.21053,1.54,12,7.7922077,1,1,0,2.3715999
1000,42,1.38,0,.61290002,1.09,10,9.1743116,0,1,0,1.1881
920,101,2.0999999,0,.83999997,1.2,12,10,1,1,0,1.4400001
860,17,2.6400001,0,.79167002,1.54,15,9.7402601,0,1,0,2.3715999
910,17,2.76,0,.89582998,1.54,14,9.090909,1,1,0,2.3715999
1130,15,1.73,0,1.26,1.32,27,20.454546,0,1,0,1.7424001
790,15,3,0,.97500002,1.4,30,21.428572,1,1,0,1.96
1000,14,1.42,0,.78570998,1.66,21,12.650602,1,1,0,2.7556
970,114,2.21,0,1.06383,1.2,16,13.333333,1,1,0,1.4400001
490,127,1.97,1,.75,1.44,55,38.194443,1,0,1,2.0736001
1120,44,3.25,0,1.03636,.14,6,42.857143,0,1,0,.0196
1060,44,1.8099999,0,.65625,.8100000000000001,7,8.6419754,0,1,0,.65609998
920,15,2.6600001,0,.87755001,.75,4,5.3333335,1,1,0,.5625
900,45,1.9299999,0,.83673,.8100000000000001,30,37.037037,1,1,0,.65609998
1040,18,3.1099999,0,.89091003,.75,3,4,0,1,0,.5625
950,114,2,0,.75926,.6,9,15,0,1,0,.36000001
910,79,2.3900001,0,.85714,.67,7,10.447762,0,1,0,.44890001
910,45,2.24,0,.93616998,.49,4,8.1632652,1,1,0,.2401
890,13,3.23,0,1.02273,.45,2,4.4444447,1,0,1,.2025
750,17,2.52,0,.70455003,.45,10,22.222221,1,0,1,.2025
920,125,2.6800001,0,.83999997,1.31,21,16.030535,1,1,0,1.7161
1000,92,3.5,0,1.2222199,1.31,5,3.8167939,1,1,0,1.7161
800,115,2.75,0,.66667002,1.31,13,9.9236641,1,1,0,1.7161
830,18,2,0,.93023002,1.42,4,2.8169014,1,1,0,2.0164001
730,53,1.54,0,.92105001,1.27,28,22.047245,0,1,0,1.6129
1260,53,3,0,.90908998,1.27,2,1.5748031,0,1,0,1.6129
850,78,2.3399999,0,1.36111,.84,5,5.9523811,1,1,0,.70560002
880,76,2.8900001,0,1.3783799,.84,6,7.1428571,0,1,0,.70560002
910,92,2.02,0,1.11628,1.93,4,2.0725389,0,1,0,3.7249
950,106,2.6600001,0,1.0212801,.44,7,15.909091,1,1,0,.1936
950,14,2.28,0,.89999998,.5,22,44,0,1,0,.25
950,19,3.26,0,1.0212801,.48,7,14.583333,0,1,0,.2304
1000,16,2.3099999,0,.92308003,.5,9,18,0,1,0,.25
950,17,1.88,0,.89999998,.5,16,32,0,1,0,.25
920,108,3.3599999,0,1.09091,.44,4,9.090909,1,1,0,.1936
1020,45,2.02,0,.85455,.47,11,23.404255,0,1,0,.2209
1100,14,4,0,1.11538,.48,1,2.0833333,1,1,0,.2304
1050,84,4,0,1.01923,.31,1,3.2258065,1,1,0,.096100003
910,75,2.5999999,0,.85714,.25,13,52,0,1,0,.0625
970,82,2.8099999,0,.94,.23,2,8.695652,0,1,0,.052900001
1090,15,3.3299999,0,.94643003,2.52,14,5.5555553,0,1,0,6.3504
750,45,2.9100001,0,.875,2.13,4,1.8779342,1,1,0,4.5369
1200,97,3.02,0,1,.59,1,1.6949153,1,1,0,.34810001
960,16,2.75,0,1.13333,.97,7,7.216495,0,1,0,.94090003
940,14,2.5699999,0,1.08889,.97,8,8.2474222,1,1,0,.94090003
880,49,1.9299999,0,1.14634,.86,28,32.55814,0,1,0,.7396
1110,17,2.7,0,.91378999,.75,2,2.6666667,1,1,0,.5625
970,17,2.3499999,0,.70174998,.75,6,8,1,1,0,.5625
1080,18,3.05,0,.66153997,3.6,21,5.8333335,0,1,0,12.96
1050,15,2.2,0,.875,3.55,20,5.6338029,1,1,0,12.6025
1060,42,2.73,0,.85965002,3.41,9,2.6392963,0,1,0,11.6281
930,52,1.51,0,1.11364,3.32,45,13.554217,0,0,1,11.0224
1130,18,2.3299999,0,1.09259,3.6,74,20.555555,0,1,0,12.96
1120,45,2.8199999,0,.77778,3.4,12,3.5294118,0,1,0,11.56
1150,97,3.6900001,0,.94915003,3.77,22,5.8355436,1,1,0,14.2129
1290,47,3.4400001,0,.79167002,3.41,18,5.2785926,1,1,0,11.6281
1010,18,3,0,.77192998,3.6,7,1.9444444,0,1,0,12.96
880,16,1.6799999,0,1.09524,3.55,51,14.366198,1,1,0,12.6025
950,86,1.95,0,.66667002,3.77,39,10.344828,1,1,0,14.2129
740,81,2.1600001,0,.76190001,.83,18,21.686747,0,1,0,.68889999
1060,102,3.76,0,1.20833,2.47,3,1.2145749,1,1,0,6.1009002
960,50,2.6199999,0,.92000002,2.39,22,9.2050209,1,1,0,5.7121
850,61,2.6300001,0,.63462001,2.39,8,3.3472803,1,1,0,5.7121
1110,17,2,0,.76190001,2.61,21,8.0459766,0,1,0,6.8120999
950,107,2.1400001,0,1.06522,2.47,12,4.8582997,1,1,0,6.1009002
1440,17,2.8800001,0,.94594997,2.61,7,2.6819923,0,1,0,6.8120999
1000,104,2.02,0,.69492,2.47,11,4.4534411,0,1,0,6.1009002
1140,44,2.4000001,0,.89999998,2.39,26,10.878661,1,1,0,5.7121
1080,50,2.26,0,.83051002,.91,8,8.7912092,0,1,0,.82810003
1000,64,2.2,0,.88678998,.71,2,2.8169014,1,0,1,.50410002
1000,51,3,0,.96078002,3.32,15,4.5180721,1,1,0,11.0224
1070,98,2.47,0,1.09804,3.04,5,1.6447369,0,0,1,9.2416
1130,15,3,0,.76563001,3.28,21,6.4024391,0,1,0,10.7584
1140,43,2.6900001,0,.78125,3.32,31,9.3373489,0,1,0,11.0224
1000,17,2.1700001,0,1.04082,3.28,27,8.2317076,1,1,0,10.7584
1110,15,2.5999999,0,.98214,3.28,8,2.4390244,1,1,0,10.7584
1140,82,2.24,0,.72727001,2.93,40,13.651877,0,1,0,8.5848999
960,115,3.3900001,0,.95918,3.04,2,.65789473,0,1,0,9.2416
1160,80,3.3299999,0,.84127003,2.93,11,3.7542663,0,1,0,8.5848999
980,46,2.1500001,0,.66101998,3.32,44,13.253012,0,1,0,11.0224
1200,85,3.45,0,1.35294,2.93,3,1.0238907,0,1,0,8.5848999
920,17,3.6400001,0,.70370001,3.28,7,2.1341465,0,0,1,10.7584
1130,115,1.76,0,1.09259,3.04,28,9.2105265,0,0,1,9.2416
890,51,3.72,0,1.02273,3.32,23,6.927711,0,1,0,11.0224
910,87,2.1800001,0,.68519002,2.93,62,21.16041,1,1,0,8.5848999
1010,16,2.8099999,0,.87036997,3.28,40,12.195122,0,1,0,10.7584
1110,42,2.3299999,0,.73438001,3.32,21,6.3253012,0,1,0,11.0224
1010,106,2.8499999,0,.80356997,3.04,21,6.9078946,0,1,0,9.2416
1280,14,4,0,1.0983599,3.28,4,1.2195122,1,1,0,10.7584
990,112,3.4100001,0,1.1521699,.1,2,20,1,1,0,.0099999998
1330,49,2.0599999,0,1.04615,4.07,14,3.4398034,1,1,0,16.564899
1060,38,2.1800001,0,1.0784301,3.75,126,33.599998,1,1,0,14.0625
1340,18,3.22,0,.74026,4.49,23,5.1224942,1,1,0,20.160101
1040,94,2.97,0,.82455999,3.64,29,7.9670329,1,1,0,13.2496
1010,50,3.22,0,.90565997,3.75,24,6.4000001,1,1,0,14.0625
810,47,2.27,0,.80000001,3.75,51,13.6,0,1,0,14.0625
1170,17,3,0,.91803002,4.49,24,5.3452115,0,1,0,20.160101
1320,53,3.47,0,1.0307699,3.75,8,2.1333334,1,1,0,14.0625
920,41,3.5599999,0,.87755001,3.75,128,34.133335,0,1,0,14.0625
860,47,2.21,0,.95455003,3.75,91,24.266666,1,1,0,14.0625
950,108,2.75,0,.97917002,3.41,32,9.3841639,1,1,0,11.6281
880,15,1.9299999,0,.83332998,4.49,143,31.848553,1,1,0,20.160101
1200,14,3.78,0,1,4.49,6,1.3363029,1,1,0,20.160101
920,80,2.1199999,0,.76923001,3.64,57,15.659341,1,1,0,13.2496
970,17,2.47,0,.90196002,4.49,31,6.9042315,1,1,0,20.160101
840,81,2.55,0,.71429002,3.64,48,13.186813,1,1,0,13.2496
1010,11,2.8099999,0,.83635998,4.49,18,4.0089087,1,1,0,20.160101
850,15,2.0599999,0,.93181998,4.49,70,15.5902,1,1,0,20.160101
1160,85,3.45,0,.8125,3.64,4,1.0989012,1,1,0,13.2496
1060,43,2.1099999,0,.70968002,3.75,63,16.799999,1,1,0,14.0625
980,15,1.86,0,.60655999,4.49,220,48.997772,0,1,0,20.160101
1300,81,3.25,0,.83099002,3.64,16,4.3956046,0,1,0,13.2496
1240,17,2.76,0,.85075003,4.49,17,3.7861915,0,1,0,20.160101
990,50,3.1400001,0,1.25,3.75,64,17.066668,1,1,0,14.0625
1190,54,3.29,0,.88889003,6.87,100,14.556041,0,1,0,47.196899
1230,91,3.8,0,.75713998,3.64,8,2.1978023,1,1,0,13.2496
1000,15,1.73,0,.92308003,1.16,22,18.965517,0,1,0,1.3456
710,17,1.76,1,1.0285701,1.17,65,55.555557,1,0,1,1.3688999
1290,16,3.0599999,0,.76712,1.26,21,16.666666,0,1,0,1.5876
960,71,2.4200001,0,.77778,.1,1,10,1,1,0,.0099999998
1090,46,2.6700001,0,.70313001,1.2,5,4.1666665,0,1,0,1.4400001
1010,42,2.23,0,.80356997,1.2,13,10.833333,0,1,0,1.4400001
1190,39,3,0,.91935003,1.2,1,.83333331,0,1,0,1.4400001
950,14,2.71,0,1.2618999,1.2,12,10,1,1,0,1.4400001
890,43,2.9300001,0,.97777998,1.2,9,7.5,1,1,0,1.4400001
1280,82,3.24,0,1.03175,1.04,3,2.8846154,1,1,0,1.0816
950,110,2.72,0,.82691997,1,12,12,0,1,0,1
840,126,2.6800001,0,1.15385,1,14,14,1,1,0,1
1150,45,2.8399999,0,.91667002,1.2,4,3.3333333,1,1,0,1.4400001
1080,108,3.1600001,0,.86207002,1,1,1,1,1,0,1
1070,16,1.87,0,.84482998,.35,1,2.8571429,1,1,0,.1225
1200,46,3.52,0,.90476,1.29,1,.77519381,1,1,0,1.6641001
870,76,2.6300001,0,.8125,.34,17,50,0,1,0,.1156
960,79,2.1700001,0,1.04255,.34,14,41.176472,1,1,0,.1156
1140,86,3.6600001,0,1,.34,1,2.9411764,0,1,0,.1156
